identical_amino_acids,coancestry_distribution,convergent_evolution_distribution
4771,4042,2815
4771,4068,2858
4771,3997,2846
4771,4034,2838
4771,4010,2843
4771,3990,2823
4771,4021,2858
4771,4009,2842
4771,3977,2873
4771,4034,2851
4771,4038,2860
4771,3997,2906
4771,4016,2886
4771,3984,2857
4771,4033,2796
4771,4016,2885
4771,4026,2853
4771,4065,2896
4771,4031,2875
4771,4005,2939
4771,4040,2829
4771,4048,2812
4771,4000,2825
4771,3996,2860
4771,3957,2903
4771,4001,2876
4771,4033,2850
4771,4024,2835
4771,4041,2851
4771,4040,2884
4771,4005,2929
4771,4051,2868
4771,4034,2862
4771,4000,2824
4771,4001,2845
4771,3979,2797
4771,4017,2834
4771,4027,2915
4771,3995,2839
4771,4030,2846
4771,4029,2829
4771,4045,2885
